Date_DD_MM_YY	Date_YYYY_MM_DD	Latitude	Longitude	Place	Value
12-Aug-79	19790812	-68.57661111	77.96738889	Davis	1340
14-Aug-79	19790814	-67.60269444	62.87380556	Mawson	1485
19-Aug-79	19790819	-68.57661111	77.96738889	Davis	1460
26-Aug-79	19790826	-68.57661111	77.96738889	Davis	1480
2-Sep-79	19790902	-68.57661111	77.96738889	Davis	1530
3-Sep-79	19790903	-67.60269444	62.87380556	Mawson	1595
9-Sep-79	19790909	-66.28180556	110.5276111	Casey	1
9-Sep-79	19790909	-68.57661111	77.96738889	Davis	1510
11-Sep-79	19790911	-66.28180556	110.5276111	Casey	150
15-Sep-79	19790915	-67.60269444	62.87380556	Mawson	1655
16-Sep-79	19790916	-68.57661111	77.96738889	Davis	1510
19-Sep-79	19790919	-66.28180556	110.5276111	Casey	240
23-Sep-79	19790923	-68.57661111	77.96738889	Davis	1510
26-Sep-79	19790926	-66.28180556	110.5276111	Casey	360
30-Sep-79	19790930	-68.57661111	77.96738889	Davis	1510
1-Oct-79	19791001	-67.60269444	62.87380556	Mawson	1695
6-Oct-79	19791006	-66.28180556	110.5276111	Casey	420
7-Oct-79	19791007	-68.57661111	77.96738889	Davis	1490
14-Oct-79	19791014	-66.28180556	110.5276111	Casey	1
14-Oct-79	19791014	-68.57661111	77.96738889	Davis	1530
15-Oct-79	19791015	-67.60269444	62.87380556	Mawson	1705
21-Oct-79	19791021	-68.57661111	77.96738889	Davis	1560
22-Oct-79	19791022	-67.60269444	62.87380556	Mawson	1705
28-Oct-79	19791028	-68.57661111	77.96738889	Davis	1540
28-Oct-79	19791028	-67.60269444	62.87380556	Mawson	1695
6-Nov-79	19791106	-68.57661111	77.96738889	Davis	1640
8-Nov-79	19791108	-67.60269444	62.87380556	Mawson	1675
11-Nov-79	19791111	-68.57661111	77.96738889	Davis	1640
13-Nov-79	19791113	-67.60269444	62.87380556	Mawson	1670
21-Nov-79	19791121	-68.57661111	77.96738889	Davis	1660
21-Nov-79	19791121	-67.60269444	62.87380556	Mawson	1665
28-Nov-79	19791128	-68.57661111	77.96738889	Davis	1630
1-Dec-79	19791201	-67.60269444	62.87380556	Mawson	1650
5-Dec-79	19791205	-68.57661111	77.96738889	Davis	1500
12-Dec-79	19791212	-68.57661111	77.96738889	Davis	1480
20-Dec-79	19791220	-68.57661111	77.96738889	Davis	1140
24-Dec-79	19791224	-68.57661111	77.96738889	Davis	1
15-Mar-80	19800315	-68.57661111	77.96738889	Davis	1
24-Mar-80	19800324	-67.60269444	62.87380556	Mawson	1
31-Mar-80	19800331	-67.60269444	62.87380556	Mawson	213
1-Apr-80	19800401	-68.57661111	77.96738889	Davis	200
6-Apr-80	19800406	-67.60269444	62.87380556	Mawson	400
7-Apr-80	19800407	-68.57661111	77.96738889	Davis	250
7-Apr-80	19800407	-67.60269444	62.87380556	Mawson	1
13-Apr-80	19800413	-68.57661111	77.96738889	Davis	300
19-Apr-80	19800419	-68.57661111	77.96738889	Davis	350
23-Apr-80	19800423	-67.60269444	62.87380556	Mawson	1
24-Apr-80	19800424	-67.60269444	62.87380556	Mawson	50
25-Apr-80	19800425	-68.57661111	77.96738889	Davis	340
30-Apr-80	19800430	-67.60269444	62.87380556	Mawson	490
2-May-80	19800502	-67.60269444	62.87380556	Mawson	547
3-May-80	19800503	-68.57661111	77.96738889	Davis	550
10-May-80	19800510	-68.57661111	77.96738889	Davis	680
17-May-80	19800517	-68.57661111	77.96738889	Davis	680
17-May-80	19800517	-67.60269444	62.87380556	Mawson	759
24-May-80	19800524	-68.57661111	77.96738889	Davis	810
31-May-80	19800531	-68.57661111	77.96738889	Davis	1000
7-Jun-80	19800607	-66.28180556	110.5276111	Casey	370
7-Jun-80	19800607	-68.57661111	77.96738889	Davis	1050
13-Jun-80	19800613	-66.28180556	110.5276111	Casey	435
14-Jun-80	19800614	-68.57661111	77.96738889	Davis	1100
17-Jun-80	19800617	-67.60269444	62.87380556	Mawson	1075
20-Jun-80	19800620	-66.28180556	110.5276111	Casey	485
21-Jun-80	19800621	-68.57661111	77.96738889	Davis	1160
28-Jun-80	19800628	-68.57661111	77.96738889	Davis	1170
30-Jun-80	19800630	-66.28180556	110.5276111	Casey	535
5-Jul-80	19800705	-66.28180556	110.5276111	Casey	575
5-Jul-80	19800705	-68.57661111	77.96738889	Davis	1220
12-Jul-80	19800712	-68.57661111	77.96738889	Davis	1240
15-Jul-80	19800715	-66.28180556	110.5276111	Casey	750
18-Jul-80	19800718	-66.28180556	110.5276111	Casey	814
19-Jul-80	19800719	-68.57661111	77.96738889	Davis	1260
25-Jul-80	19800725	-67.60269444	62.87380556	Mawson	1275
26-Jul-80	19800726	-68.57661111	77.96738889	Davis	1280
2-Aug-80	19800802	-68.57661111	77.96738889	Davis	1310
5-Aug-80	19800805	-66.28180556	110.5276111	Casey	935
14-Aug-80	19800814	-66.28180556	110.5276111	Casey	1045
16-Aug-80	19800816	-68.57661111	77.96738889	Davis	1450
23-Aug-80	19800823	-68.57661111	77.96738889	Davis	1500
27-Aug-80	19800827	-66.28180556	110.5276111	Casey	1135
28-Aug-80	19800828	-67.60269444	62.87380556	Mawson	1505
30-Aug-80	19800830	-68.57661111	77.96738889	Davis	1520
4-Sep-80	19800904	-66.28180556	110.5276111	Casey	1170
6-Sep-80	19800906	-68.57661111	77.96738889	Davis	1580
13-Sep-80	19800913	-66.28180556	110.5276111	Casey	1210
13-Sep-80	19800913	-68.57661111	77.96738889	Davis	1590
20-Sep-80	19800920	-68.57661111	77.96738889	Davis	1630
25-Sep-80	19800925	-66.28180556	110.5276111	Casey	1320
27-Sep-80	19800927	-68.57661111	77.96738889	Davis	1670
29-Sep-80	19800929	-67.60269444	62.87380556	Mawson	1600
30-Sep-80	19800930	-66.28180556	110.5276111	Casey	1370
4-Oct-80	19801004	-68.57661111	77.96738889	Davis	1710
8-Oct-80	19801008	-66.28180556	110.5276111	Casey	1384
9-Oct-80	19801009	-67.60269444	62.87380556	Mawson	1700
11-Oct-80	19801011	-68.57661111	77.96738889	Davis	1740
14-Oct-80	19801014	-66.28180556	110.5276111	Casey	1416
18-Oct-80	19801018	-68.57661111	77.96738889	Davis	1785
23-Oct-80	19801023	-66.28180556	110.5276111	Casey	1451
25-Oct-80	19801025	-68.57661111	77.96738889	Davis	1770
28-Oct-80	19801028	-66.28180556	110.5276111	Casey	1464
1-Nov-80	19801101	-68.57661111	77.96738889	Davis	1770
3-Nov-80	19801103	-67.60269444	62.87380556	Mawson	1798
8-Nov-80	19801108	-68.57661111	77.96738889	Davis	1770
9-Nov-80	19801109	-67.60269444	62.87380556	Mawson	1795
15-Nov-80	19801115	-68.57661111	77.96738889	Davis	1770
17-Nov-80	19801117	-67.60269444	62.87380556	Mawson	1765
22-Nov-80	19801122	-68.57661111	77.96738889	Davis	1750
28-Nov-80	19801128	-67.60269444	62.87380556	Mawson	1735
29-Nov-80	19801129	-68.57661111	77.96738889	Davis	1730
2-Dec-80	19801202	-67.60269444	62.87380556	Mawson	1735
10-Dec-80	19801210	-67.60269444	62.87380556	Mawson	1695
15-Dec-80	19801215	-67.60269444	62.87380556	Mawson	1675
7-Jan-81	19810107	-67.60269444	62.87380556	Mawson	1160
13-Jan-81	19810113	-67.60269444	62.87380556	Mawson	1020
20-Jan-81	19810120	-67.60269444	62.87380556	Mawson	888
27-Jan-81	19810127	-67.60269444	62.87380556	Mawson	650
28-Jan-81	19810128	-67.60269444	62.87380556	Mawson	1
14-Mar-81	19810314	-68.57661111	77.96738889	Davis	1
21-Mar-81	19810321	-68.57661111	77.96738889	Davis	140
31-Mar-81	19810331	-68.57661111	77.96738889	Davis	305
9-Apr-81	19810409	-68.57661111	77.96738889	Davis	500
13-Apr-81	19810413	-68.57661111	77.96738889	Davis	500
20-Apr-81	19810420	-68.57661111	77.96738889	Davis	560
27-Apr-81	19810427	-68.57661111	77.96738889	Davis	605
29-Apr-81	19810429	-67.60269444	62.87380556	Mawson	600
4-May-81	19810504	-68.57661111	77.96738889	Davis	605
6-May-81	19810506	-67.60269444	62.87380556	Mawson	730
11-May-81	19810511	-68.57661111	77.96738889	Davis	655
15-May-81	19810515	-67.60269444	62.87380556	Mawson	770
18-May-81	19810518	-68.57661111	77.96738889	Davis	690
20-May-81	19810520	-67.60269444	62.87380556	Mawson	840
25-May-81	19810525	-68.57661111	77.96738889	Davis	710
29-May-81	19810529	-67.60269444	62.87380556	Mawson	900
1-Jun-81	19810601	-68.57661111	77.96738889	Davis	780
3-Jun-81	19810603	-67.60269444	62.87380556	Mawson	920
7-Jun-81	19810607	-68.57661111	77.96738889	Davis	815
10-Jun-81	19810610	-67.60269444	62.87380556	Mawson	990
16-Jun-81	19810616	-68.57661111	77.96738889	Davis	860
18-Jun-81	19810618	-67.60269444	62.87380556	Mawson	1030
23-Jun-81	19810623	-68.57661111	77.96738889	Davis	830
30-Jun-81	19810630	-68.57661111	77.96738889	Davis	990
6-Jul-81	19810706	-68.57661111	77.96738889	Davis	1060
8-Jul-81	19810708	-67.60269444	62.87380556	Mawson	1030
13-Jul-81	19810713	-68.57661111	77.96738889	Davis	1095
15-Jul-81	19810715	-67.60269444	62.87380556	Mawson	1205
20-Jul-81	19810720	-68.57661111	77.96738889	Davis	1070
27-Jul-81	19810727	-68.57661111	77.96738889	Davis	1140
31-Jul-81	19810731	-67.60269444	62.87380556	Mawson	1290
3-Aug-81	19810803	-68.57661111	77.96738889	Davis	1235
5-Aug-81	19810805	-67.60269444	62.87380556	Mawson	1300
10-Aug-81	19810810	-68.57661111	77.96738889	Davis	1235
12-Aug-81	19810812	-67.60269444	62.87380556	Mawson	1340
17-Aug-81	19810817	-68.57661111	77.96738889	Davis	1305
24-Aug-81	19810824	-68.57661111	77.96738889	Davis	1335
26-Aug-81	19810826	-67.60269444	62.87380556	Mawson	1385
31-Aug-81	19810831	-68.57661111	77.96738889	Davis	1340
4-Sep-81	19810904	-67.60269444	62.87380556	Mawson	1410
7-Sep-81	19810907	-68.57661111	77.96738889	Davis	1380
14-Sep-81	19810914	-68.57661111	77.96738889	Davis	1395
21-Sep-81	19810921	-68.57661111	77.96738889	Davis	1355
22-Sep-81	19810922	-67.60269444	62.87380556	Mawson	1475
28-Sep-81	19810928	-68.57661111	77.96738889	Davis	1435
30-Sep-81	19810930	-67.60269444	62.87380556	Mawson	1510
5-Oct-81	19811005	-68.57661111	77.96738889	Davis	1380
7-Oct-81	19811007	-67.60269444	62.87380556	Mawson	1564
12-Oct-81	19811012	-68.57661111	77.96738889	Davis	1390
14-Oct-81	19811014	-67.60269444	62.87380556	Mawson	1552
19-Oct-81	19811019	-68.57661111	77.96738889	Davis	1515
21-Oct-81	19811021	-67.60269444	62.87380556	Mawson	1570
26-Oct-81	19811026	-68.57661111	77.96738889	Davis	1590
28-Oct-81	19811028	-67.60269444	62.87380556	Mawson	1530
4-Nov-81	19811104	-68.57661111	77.96738889	Davis	1600
5-Nov-81	19811105	-67.60269444	62.87380556	Mawson	1512
9-Nov-81	19811109	-68.57661111	77.96738889	Davis	1590
11-Nov-81	19811111	-67.60269444	62.87380556	Mawson	1502
16-Nov-81	19811116	-68.57661111	77.96738889	Davis	1630
23-Nov-81	19811123	-68.57661111	77.96738889	Davis	1595
27-Nov-81	19811127	-67.60269444	62.87380556	Mawson	1462
30-Nov-81	19811130	-68.57661111	77.96738889	Davis	1565
2-Dec-81	19811202	-67.60269444	62.87380556	Mawson	1480
7-Dec-81	19811207	-68.57661111	77.96738889	Davis	1500
9-Dec-81	19811209	-67.60269444	62.87380556	Mawson	1490
14-Dec-81	19811214	-68.57661111	77.96738889	Davis	1445
15-Dec-81	19811215	-68.57661111	77.96738889	Davis	1
31-Dec-81	19811231	-67.60269444	62.87380556	Mawson	1322
8-Mar-82	19820308	-68.57661111	77.96738889	Davis	1
10-Mar-82	19820310	-68.57661111	77.96738889	Davis	1
11-Mar-82	19820311	-66.28180556	110.5276111	Casey	1
11-Mar-82	19820311	-68.57661111	77.96738889	Davis	125
13-Mar-82	19820313	-68.57661111	77.96738889	Davis	100
15-Mar-82	19820315	-68.57661111	77.96738889	Davis	1
23-Mar-82	19820323	-68.57661111	77.96738889	Davis	1
23-Mar-82	19820323	-67.60269444	62.87380556	Mawson	1
25-Mar-82	19820325	-68.57661111	77.96738889	Davis	1
27-Mar-82	19820327	-68.57661111	77.96738889	Davis	1
28-Mar-82	19820328	-68.57661111	77.96738889	Davis	350
29-Mar-82	19820329	-66.28180556	110.5276111	Casey	1
30-Mar-82	19820330	-66.28180556	110.5276111	Casey	1
31-Mar-82	19820331	-68.57661111	77.96738889	Davis	310
4-Apr-82	19820404	-68.57661111	77.96738889	Davis	390
7-Apr-82	19820407	-67.60269444	62.87380556	Mawson	360
11-Apr-82	19820411	-68.57661111	77.96738889	Davis	510
17-Apr-82	19820417	-66.28180556	110.5276111	Casey	1
18-Apr-82	19820418	-66.28180556	110.5276111	Casey	1
18-Apr-82	19820418	-68.57661111	77.96738889	Davis	525
23-Apr-82	19820423	-66.28180556	110.5276111	Casey	155
23-Apr-82	19820423	-68.57661111	77.96738889	Davis	490
28-Apr-82	19820428	-67.60269444	62.87380556	Mawson	600
30-Apr-82	19820430	-68.57661111	77.96738889	Davis	700
2-May-82	19820502	-68.57661111	77.96738889	Davis	620
6-May-82	19820506	-66.28180556	110.5276111	Casey	240
9-May-82	19820509	-67.60269444	62.87380556	Mawson	730
10-May-82	19820510	-68.57661111	77.96738889	Davis	780
16-May-82	19820516	-67.60269444	62.87380556	Mawson	790
23-May-82	19820523	-68.57661111	77.96738889	Davis	1080
23-May-82	19820523	-67.60269444	62.87380556	Mawson	860
29-May-82	19820529	-66.28180556	110.5276111	Casey	560
31-May-82	19820531	-68.57661111	77.96738889	Davis	800
6-Jun-82	19820606	-68.57661111	77.96738889	Davis	920
7-Jun-82	19820607	-66.28180556	110.5276111	Casey	600
13-Jun-82	19820613	-68.57661111	77.96738889	Davis	925
20-Jun-82	19820620	-66.28180556	110.5276111	Casey	650
27-Jun-82	19820627	-68.57661111	77.96738889	Davis	1100
4-Jul-82	19820704	-68.57661111	77.96738889	Davis	1120
9-Jul-82	19820709	-66.28180556	110.5276111	Casey	630
11-Jul-82	19820711	-68.57661111	77.96738889	Davis	1165
18-Jul-82	19820718	-68.57661111	77.96738889	Davis	1220
19-Jul-82	19820719	-67.60269444	62.87380556	Mawson	1310
20-Jul-82	19820720	-66.28180556	110.5276111	Casey	735
24-Jul-82	19820724	-68.57661111	77.96738889	Davis	1230
25-Jul-82	19820725	-67.60269444	62.87380556	Mawson	1340
1-Aug-82	19820801	-68.57661111	77.96738889	Davis	1300
2-Aug-82	19820802	-67.60269444	62.87380556	Mawson	1390
6-Aug-82	19820806	-66.28180556	110.5276111	Casey	995
8-Aug-82	19820808	-68.57661111	77.96738889	Davis	1300
8-Aug-82	19820808	-67.60269444	62.87380556	Mawson	1420
13-Aug-82	19820813	-66.28180556	110.5276111	Casey	1000
15-Aug-82	19820815	-68.57661111	77.96738889	Davis	1380
15-Aug-82	19820815	-67.60269444	62.87380556	Mawson	1480
21-Aug-82	19820821	-66.28180556	110.5276111	Casey	1045
22-Aug-82	19820822	-67.60269444	62.87380556	Mawson	1530
23-Aug-82	19820823	-68.57661111	77.96738889	Davis	1380
31-Aug-82	19820831	-68.57661111	77.96738889	Davis	1420
5-Sep-82	19820905	-68.57661111	77.96738889	Davis	1450
5-Sep-82	19820905	-67.60269444	62.87380556	Mawson	1660
11-Sep-82	19820911	-66.28180556	110.5276111	Casey	1130
12-Sep-82	19820912	-68.57661111	77.96738889	Davis	1540
12-Sep-82	19820912	-67.60269444	62.87380556	Mawson	1730
19-Sep-82	19820919	-68.57661111	77.96738889	Davis	1635
19-Sep-82	19820919	-67.60269444	62.87380556	Mawson	1780
21-Sep-82	19820921	-66.28180556	110.5276111	Casey	1190
25-Sep-82	19820925	-66.28180556	110.5276111	Casey	1250
26-Sep-82	19820926	-67.60269444	62.87380556	Mawson	1830
28-Sep-82	19820928	-68.57661111	77.96738889	Davis	1620
5-Oct-82	19821005	-68.57661111	77.96738889	Davis	1665
5-Oct-82	19821005	-67.60269444	62.87380556	Mawson	1860
7-Oct-82	19821007	-66.28180556	110.5276111	Casey	1345
8-Oct-82	19821008	-68.57661111	77.96738889	Davis	1690
10-Oct-82	19821010	-67.60269444	62.87380556	Mawson	1870
17-Oct-82	19821017	-68.57661111	77.96738889	Davis	1630
17-Oct-82	19821017	-67.60269444	62.87380556	Mawson	1880
24-Oct-82	19821024	-68.57661111	77.96738889	Davis	1690
25-Oct-82	19821025	-67.60269444	62.87380556	Mawson	1870
30-Oct-82	19821030	-67.60269444	62.87380556	Mawson	1860
31-Oct-82	19821031	-68.57661111	77.96738889	Davis	1730
6-Nov-82	19821106	-66.28180556	110.5276111	Casey	1380
7-Nov-82	19821107	-68.57661111	77.96738889	Davis	1770
7-Nov-82	19821107	-67.60269444	62.87380556	Mawson	1860
12-Nov-82	19821112	-66.28180556	110.5276111	Casey	1380
13-Nov-82	19821113	-67.60269444	62.87380556	Mawson	1855
14-Nov-82	19821114	-68.57661111	77.96738889	Davis	1805
21-Nov-82	19821121	-68.57661111	77.96738889	Davis	1730
23-Nov-82	19821123	-67.60269444	62.87380556	Mawson	1840
24-Nov-82	19821124	-66.28180556	110.5276111	Casey	1370
27-Nov-82	19821127	-67.60269444	62.87380556	Mawson	1820
30-Nov-82	19821130	-68.57661111	77.96738889	Davis	1770
5-Dec-82	19821205	-67.60269444	62.87380556	Mawson	1800
8-Dec-82	19821208	-66.28180556	110.5276111	Casey	1195
9-Dec-82	19821209	-68.57661111	77.96738889	Davis	1795
12-Dec-82	19821212	-67.60269444	62.87380556	Mawson	1780
17-Dec-82	19821217	-68.57661111	77.96738889	Davis	1760
19-Dec-82	19821219	-67.60269444	62.87380556	Mawson	1710
27-Dec-82	19821227	-66.28180556	110.5276111	Casey	1
29-Dec-82	19821229	-67.60269444	62.87380556	Mawson	1590
31-Dec-82	19821231	-68.57661111	77.96738889	Davis	1
16-Jan-83	19830116	-67.60269444	62.87380556	Mawson	1320
23-Jan-83	19830123	-67.60269444	62.87380556	Mawson	1250
10-Mar-83	19830310	-68.57661111	77.96738889	Davis	1
13-Mar-83	19830313	-68.57661111	77.96738889	Davis	100
15-Mar-83	19830315	-68.57661111	77.96738889	Davis	1
16-Mar-83	19830316	-66.28180556	110.5276111	Casey	1
23-Mar-83	19830323	-68.57661111	77.96738889	Davis	1
24-Mar-83	19830324	-66.28180556	110.5276111	Casey	1
25-Mar-83	19830325	-68.57661111	77.96738889	Davis	1
27-Mar-83	19830327	-68.57661111	77.96738889	Davis	1
31-Mar-83	19830331	-68.57661111	77.96738889	Davis	310
4-Apr-83	19830404	-66.28180556	110.5276111	Casey	1
14-Apr-83	19830414	-66.28180556	110.5276111	Casey	1
21-Apr-83	19830421	-66.28180556	110.5276111	Casey	1
23-Apr-83	19830423	-68.57661111	77.96738889	Davis	490
2-May-83	19830502	-68.57661111	77.96738889	Davis	620
4-May-83	19830504	-66.28180556	110.5276111	Casey	200
9-May-83	19830509	-68.57661111	77.96738889	Davis	650
16-May-83	19830516	-68.57661111	77.96738889	Davis	700
19-May-83	19830519	-66.28180556	110.5276111	Casey	1
20-May-83	19830520	-66.28180556	110.5276111	Casey	1
24-May-83	19830524	-68.57661111	77.96738889	Davis	770
27-May-83	19830527	-66.28180556	110.5276111	Casey	1
2-Jun-83	19830602	-66.28180556	110.5276111	Casey	1
2-Jun-83	19830602	-68.57661111	77.96738889	Davis	850
18-Jun-83	19830618	-66.28180556	110.5276111	Casey	1
23-Jun-83	19830623	-66.28180556	110.5276111	Casey	1
23-Jun-83	19830623	-68.57661111	77.96738889	Davis	1080
25-Jun-83	19830625	-66.28180556	110.5276111	Casey	1
2-Jul-83	19830702	-68.57661111	77.96738889	Davis	1070
9-Jul-83	19830709	-66.28180556	110.5276111	Casey	1
11-Jul-83	19830711	-68.57661111	77.96738889	Davis	1100
18-Jul-83	19830718	-68.57661111	77.96738889	Davis	1150
27-Jul-83	19830727	-68.57661111	77.96738889	Davis	1210
2-Aug-83	19830802	-68.57661111	77.96738889	Davis	1290
3-Aug-83	19830803	-66.28180556	110.5276111	Casey	600
11-Aug-83	19830811	-66.28180556	110.5276111	Casey	730
18-Aug-83	19830818	-66.28180556	110.5276111	Casey	760
19-Aug-83	19830819	-68.57661111	77.96738889	Davis	1440
26-Aug-83	19830826	-66.28180556	110.5276111	Casey	840
29-Aug-83	19830829	-68.57661111	77.96738889	Davis	1410
3-Sep-83	19830903	-66.28180556	110.5276111	Casey	900
5-Sep-83	19830905	-68.57661111	77.96738889	Davis	1410
16-Sep-83	19830916	-66.28180556	110.5276111	Casey	1
16-Sep-83	19830916	-68.57661111	77.96738889	Davis	1530
18-Sep-83	19830918	-66.28180556	110.5276111	Casey	1
23-Sep-83	19830923	-68.57661111	77.96738889	Davis	1550
29-Sep-83	19830929	-68.57661111	77.96738889	Davis	1570
3-Oct-83	19831003	-66.28180556	110.5276111	Casey	300
9-Oct-83	19831009	-66.28180556	110.5276111	Casey	350
15-Oct-83	19831015	-66.28180556	110.5276111	Casey	450
18-Oct-83	19831018	-68.57661111	77.96738889	Davis	1630
22-Oct-83	19831022	-66.28180556	110.5276111	Casey	460
28-Oct-83	19831028	-68.57661111	77.96738889	Davis	1700
29-Oct-83	19831029	-66.28180556	110.5276111	Casey	480
3-Nov-83	19831103	-68.57661111	77.96738889	Davis	1720
5-Nov-83	19831105	-66.28180556	110.5276111	Casey	520
11-Nov-83	19831111	-68.57661111	77.96738889	Davis	1760
12-Nov-83	19831112	-66.28180556	110.5276111	Casey	550
18-Nov-83	19831118	-68.57661111	77.96738889	Davis	1780
20-Nov-83	19831120	-66.28180556	110.5276111	Casey	530
26-Nov-83	19831126	-68.57661111	77.96738889	Davis	1760
4-Dec-83	19831204	-66.28180556	110.5276111	Casey	1
11-Dec-83	19831211	-68.57661111	77.96738889	Davis	1720
18-Dec-83	19831218	-68.57661111	77.96738889	Davis	1700
12-Jan-84	19840112	-67.60269444	62.87380556	Mawson	1040
18-Jan-84	19840118	-67.60269444	62.87380556	Mawson	900
19-Jan-84	19840119	-67.60269444	62.87380556	Mawson	1
25-Mar-84	19840325	-68.57661111	77.96738889	Davis	1
25-Mar-84	19840325	-67.60269444	62.87380556	Mawson	1
29-Mar-84	19840329	-67.60269444	62.87380556	Mawson	240
30-Mar-84	19840330	-67.60269444	62.87380556	Mawson	1
31-Mar-84	19840331	-67.60269444	62.87380556	Mawson	1
2-Apr-84	19840402	-68.57661111	77.96738889	Davis	210
3-Apr-84	19840403	-67.60269444	62.87380556	Mawson	240
11-Apr-84	19840411	-68.57661111	77.96738889	Davis	290
15-Apr-84	19840415	-67.60269444	62.87380556	Mawson	445
18-Apr-84	19840418	-68.57661111	77.96738889	Davis	410
26-Apr-84	19840426	-68.57661111	77.96738889	Davis	460
27-Apr-84	19840427	-67.60269444	62.87380556	Mawson	640
30-Apr-84	19840430	-66.28180556	110.5276111	Casey	405
30-Apr-84	19840430	-68.57661111	77.96738889	Davis	0.405
4-May-84	19840504	-67.60269444	62.87380556	Mawson	690
5-May-84	19840505	-68.57661111	77.96738889	Davis	510
7-May-84	19840507	-66.28180556	110.5276111	Casey	480
7-May-84	19840507	-68.57661111	77.96738889	Davis	0.48
13-May-84	19840513	-68.57661111	77.96738889	Davis	620
14-May-84	19840514	-66.28180556	110.5276111	Casey	500
14-May-84	19840514	-67.60269444	62.87380556	Mawson	790
17-May-84	19840517	-66.28180556	110.5276111	Casey	1
21-May-84	19840521	-68.57661111	77.96738889	Davis	720
21-May-84	19840521	-67.60269444	62.87380556	Mawson	820
26-May-84	19840526	-66.28180556	110.5276111	Casey	1
30-May-84	19840530	-68.57661111	77.96738889	Davis	810
2-Jun-84	19840602	-66.28180556	110.5276111	Casey	120
5-Jun-84	19840605	-67.60269444	62.87380556	Mawson	955
9-Jun-84	19840609	-68.57661111	77.96738889	Davis	840
11-Jun-84	19840611	-66.28180556	110.5276111	Casey	330
15-Jun-84	19840615	-68.57661111	77.96738889	Davis	960
15-Jun-84	19840615	-67.60269444	62.87380556	Mawson	1015
18-Jun-84	19840618	-66.28180556	110.5276111	Casey	450
23-Jun-84	19840623	-68.57661111	77.96738889	Davis	1030
25-Jun-84	19840625	-66.28180556	110.5276111	Casey	550
28-Jun-84	19840628	-68.57661111	77.96738889	Davis	1050
6-Jul-84	19840706	-68.57661111	77.96738889	Davis	1080
8-Jul-84	19840708	-66.28180556	110.5276111	Casey	1
12-Jul-84	19840712	-67.60269444	62.87380556	Mawson	1250
14-Jul-84	19840714	-68.57661111	77.96738889	Davis	1130
20-Jul-84	19840720	-66.28180556	110.5276111	Casey	1
20-Jul-84	19840720	-68.57661111	77.96738889	Davis	1180
23-Jul-84	19840723	-66.28180556	110.5276111	Casey	215
27-Jul-84	19840727	-68.57661111	77.96738889	Davis	1180
30-Jul-84	19840730	-66.28180556	110.5276111	Casey	370
3-Aug-84	19840803	-67.60269444	62.87380556	Mawson	1400
4-Aug-84	19840804	-68.57661111	77.96738889	Davis	1210
5-Aug-84	19840805	-66.28180556	110.5276111	Casey	460
11-Aug-84	19840811	-68.57661111	77.96738889	Davis	1220
13-Aug-84	19840813	-66.28180556	110.5276111	Casey	465
20-Aug-84	19840820	-66.28180556	110.5276111	Casey	1
21-Aug-84	19840821	-66.28180556	110.5276111	Casey	1
25-Aug-84	19840825	-66.28180556	110.5276111	Casey	1
26-Aug-84	19840826	-66.28180556	110.5276111	Casey	1
27-Aug-84	19840827	-66.28180556	110.5276111	Casey	1
1-Sep-84	19840901	-66.28180556	110.5276111	Casey	1
4-Sep-84	19840904	-66.28180556	110.5276111	Casey	1
4-Sep-84	19840904	-68.57661111	77.96738889	Davis	1255
6-Sep-84	19840906	-67.60269444	62.87380556	Mawson	1530
